Date,Open,High,Low,Close,Volume,AdjClose
2005-05-05,55.5852,55.905,55.5561,55.7112,3400,45.0377
2005-05-04,55.2459,55.7693,54.8873,55.3816,46500,44.7712
2005-05-03,55.0036,55.4398,54.7323,55.3429,34700,44.7399
2005-05-02,55.0521,55.3429,54.8195,55.0521,43300,44.5048
2005-04-29,54.5675,55.0618,54.519,54.7807,45500,44.2854
2005-04-28,55.3429,55.6336,54.5869,54.7226,64500,44.2385
2005-04-27,55.4883,55.7305,54.8001,55.2944,98600,44.7007
2005-04-26,56.6029,56.6222,56.0504,56.3315,41300,45.5391
2005-04-25,56.6998,57.1069,56.4575,56.9033,39600,46.0014
2005-04-22,57.1359,57.5042,56.5253,56.7967,42100,45.9152
2005-04-21,55.7305,56.5059,55.6046,56.409,51600,45.6018
2005-04-20,56.7482,56.8646,55.7305,55.9244,66600,45.21
2005-04-19,57.2135,57.3298,56.0213,56.535,96200,45.7036
2005-04-18,57.669,57.7659,56.8936,57.1359,132600,46.1894
2005-04-15,59.6075,59.6559,58.6382,58.6382,49800,47.4039
2005-04-14,59.8982,60.567,59.8498,60.1212,59500,48.6028
2005-04-13,60.0436,60.4991,59.8982,60.2472,55900,48.7046
2005-04-12,59.8982,60.1405,59.5299,59.7431,42700,48.2971
2005-04-11,59.8013,60.4022,59.8013,60.1115,65900,48.5949
2005-04-08,59.5105,60.3538,59.5105,59.9176,70900,48.4382
2005-04-07,58.929,59.559,58.929,59.5105,60100,48.1091
2005-04-06,59.2198,59.4621,58.8708,59.1907,47300,47.8505
2005-04-05,59.1228,59.2876,58.9096,59.2295,41300,47.8819
2005-04-04,58.7836,59.0744,58.4444,58.7933,32700,47.5293
2005-04-01,59.4136,59.6075,59.0744,59.0938,31200,47.7722
2005-03-31,59.7528,59.7625,58.9872,58.9968,40900,47.6938
2005-03-30,58.7352,59.7528,58.5219,59.6753,43900,48.2423
2005-03-29,59.1228,59.2682,58.4832,59.0356,40300,47.7252
2005-03-24,59.2198,59.6365,58.7836,59.5784,53300,48.164
2005-03-23,58.4929,59.2198,58.4929,59.1713,47900,47.8349
2005-03-22,58.929,59.2198,58.6382,59.1422,59200,47.8113
2005-03-21,59.0259,59.5784,58.9872,59.2004,56200,47.8584
2005-03-18,59.3167,59.7335,58.929,59.1422,43000,47.8113
2005-03-17,59.0744,59.6656,59.0744,59.4621,42400,48.07
2005-03-16,60.189,60.2375,59.1907,59.4136,59000,48.0307
2005-03-15,59.8982,60.5088,59.8982,60.2375,56800,48.6968
2005-03-14,59.8013,60.3441,59.7625,60.0921,56700,48.5792
2005-03-11,60.2375,60.5282,60.1115,60.1405,46600,48.6184
2005-03-10,59.8013,60.3053,59.6559,59.9564,50000,48.4696
2005-03-09,59.8013,60.6251,59.7625,59.8013,52800,48.3442
2005-03-08,60.0921,60.4022,59.6075,59.8982,65500,48.4225
2005-03-07,60.3828,60.819,60.2569,60.2859,85000,48.7359
2005-03-04,59.5105,60.4798,59.4136,60.2859,129500,48.7359
2005-03-03,58.8321,59.6753,58.7352,58.803,92100,47.5371
2005-03-02,57.8629,58.8805,57.8629,58.7061,48100,47.4588
2005-03-01,57.1844,58.2505,57.1844,58.2118,48000,47.0592
2005-02-28,57.9598,58.3669,57.1359,57.1844,48000,46.2286
2005-02-25,57.5721,58.0276,57.5721,58.0276,43900,46.9103
2005-02-24,57.5721,57.669,56.9421,57.165,43900,46.2129
2005-02-23,57.2813,57.6205,56.9809,57.5236,94000,46.5028
2005-02-22,58.1536,58.2602,57.4752,57.5721,83200,46.5421
2005-02-21,58.0567,58.5995,58.0567,58.4444,55900,47.2472
2005-02-18,58.1052,58.2312,57.8919,58.0761,67900,46.9495
2005-02-17,58.8321,58.8321,58.1827,58.3475,58500,47.1689
2005-02-16,59.0259,59.4136,58.677,58.7352,47900,47.4823
2005-02-15,59.0259,59.5105,59.0259,59.1907,74200,47.8505
2005-02-14,59.6075,59.8498,59.0453,59.2004,87400,47.8584
2005-02-11,58.7836,59.6656,58.7836,59.4621,55900,48.07
2005-02-10,59.0259,59.4427,58.5413,58.7836,50500,47.5214
2005-02-09,58.4444,59.433,58.1052,58.6867,55300,47.4431
2005-02-08,58.7352,58.8321,58.173,58.4444,54300,47.2472
2005-02-07,58.8805,59.0744,58.4638,58.8805,63200,47.5998
2005-02-04,57.8629,58.4638,57.8629,58.4638,78500,47.2629
2005-02-03,58.929,58.929,57.7369,57.7853,93300,46.7144
2005-02-02,59.4136,59.4136,58.929,58.9968,44400,47.6938
2005-02-01,59.0259,59.559,58.7836,59.433,102500,48.0464
2005-01-31,59.4136,59.8013,58.7836,59.0744,68400,47.7565
2005-01-28,60.5767,61.1098,59.1713,59.5105,95800,48.1091
2005-01-27,59.3167,61.6913,59.1519,61.4005,131800,48.6265
2005-01-25,59.0744,60.0824,58.929,60.0242,60800,47.5365
2005-01-24,59.0259,59.3652,58.6867,59.2973,63100,46.9608
2005-01-21,59.0259,59.3942,58.929,59.1035,42900,46.8073
2005-01-20,59.2198,59.7335,58.9387,59.4912,50000,47.1144
2005-01-19,60.189,60.3828,59.7238,59.8982,46100,47.4367
2005-01-18,59.6075,60.2665,59.055,60.1405,52000,47.6286
2005-01-17,59.1228,59.9467,59.1228,59.6365,53400,47.2295
2005-01-14,58.5898,59.3361,58.5898,59.1228,46000,46.8226
2005-01-13,59.5105,59.7335,58.8805,59.1228,66600,46.8226
2005-01-12,59.9952,60.1696,59.1713,59.559,59000,47.1681
2005-01-11,60.3828,60.7415,59.4621,59.5105,55400,47.1297
2005-01-10,60.5864,60.7705,60.1405,60.5767,60500,47.974
2005-01-07,60.5767,60.8772,60.3344,60.7221,59700,48.0892
2005-01-06,59.8013,60.3731,59.6559,60.2472,42600,47.7131
2005-01-05,60.1405,60.189,59.7528,59.8498,57400,47.3984
2005-01-04,60.7221,60.9644,60.4798,60.6251,52400,48.0124
2005-01-03,60.5282,61.3036,60.4313,61.0128,92700,48.3194
2004-12-30,60.2859,60.6251,60.2472,60.441,28000,47.8666
2004-12-29,60.7221,60.7996,59.8982,59.8982,38400,47.4367
2004-12-28,60.3344,60.6251,60.0436,60.4798,35200,47.8973
2004-12-27,60.3828,60.6639,60.0436,60.0921,50300,47.5903
2004-12-23,59.8982,60.2665,59.8304,60.1405,40500,47.6286
2004-12-22,60.2859,60.3344,59.8498,59.9661,61100,47.4905
2004-12-21,59.3167,60.0921,59.3167,60.0436,40100,47.5519
2004-12-20,59.5105,59.9952,59.3652,59.4136,54400,47.0529
2004-12-17,59.9952,60.2181,59.2198,59.2682,46800,46.9378
2004-12-16,60.0436,60.3344,59.7335,59.9467,48100,47.4751
2004-12-15,60.7705,60.7705,59.9467,60.063,62500,47.5672
2004-12-14,60.6736,60.7996,60.2181,60.5282,77300,47.9356
2004-12-13,59.8013,60.4798,59.7528,60.2859,67000,47.7437
2004-12-10,59.7044,59.8982,59.3652,59.6559,28500,47.2448
2004-12-09,59.8982,60.189,59.1519,59.3652,65600,47.0146
2004-12-08,59.7044,60.1502,59.5105,59.9467,53500,47.4751
2004-12-07,60.189,60.693,59.9176,60.5767,49400,47.974
2004-12-06,60.189,60.4604,59.8982,60.3828,40100,47.8205
2004-12-03,60.2859,60.7705,59.9952,60.189,74900,47.667
2004-12-02,59.8982,60.4216,59.7238,60.0436,93900,47.5519
2004-12-01,58.0567,59.6075,58.0567,59.6075,45600,47.2065
2004-11-30,58.9775,59.0841,58.1536,58.4444,49600,46.2854
2004-11-29,58.929,59.8788,58.8321,58.9775,57800,46.7076
2004-11-26,58.6382,58.9775,58.2796,58.6867,38400,46.4773
2004-11-25,58.5413,59.1132,58.5413,58.8321,42800,46.5924
2004-11-24,59.2198,59.2198,58.5413,58.5413,30600,46.3621
2004-11-23,59.0259,59.3652,58.6867,58.7352,43300,46.5157
2004-11-22,58.7352,58.7642,58.2021,58.7642,44100,46.5386
2004-11-19,59.3652,60.1405,58.8612,58.8805,87000,46.6307
2004-11-18,59.3167,59.9952,59.2004,59.3555,69800,47.0069
2004-11-17,58.4929,59.7044,58.3475,59.6559,79300,47.2448
2004-11-16,58.8321,58.9775,58.0567,58.3475,61600,46.2086
2004-11-15,59.4136,59.7044,58.7061,59.0744,75900,46.7843
2004-11-12,58.6382,59.1713,58.5413,58.8321,55800,46.5924
2004-11-11,58.1536,58.5413,57.5721,58.4638,76000,46.3007
2004-11-10,58.5413,58.9775,58.2699,58.7836,56200,46.554
2004-11-09,58.7352,59.0744,58.299,58.6382,57200,46.4388
2004-11-08,58.4444,59.0744,58.3475,58.929,60300,46.6691
2004-11-05,58.5413,59.2682,58.1536,58.929,75400,46.6691
2004-11-04,57.5721,58.299,57.5721,58.299,43500,46.1702
2004-11-03,58.299,58.4444,57.5721,57.8629,60500,45.8248
2004-11-02,57.5721,57.9598,57.1359,57.9598,35500,45.9016
2004-11-01,56.6029,57.4267,56.6029,57.3298,17400,45.4026
2004-10-29,56.9906,57.2329,56.5544,56.6029,32700,44.827
2004-10-28,57.1844,57.5721,56.8452,56.9906,64500,45.134
2004-10-27,56.1183,56.6998,55.4883,56.6998,47800,44.9037
2004-10-26,55.6336,56.0698,55.4883,56.0698,32600,44.4048
2004-10-25,55.9244,56.0213,55.5852,55.5852,48500,44.021
2004-10-22,56.7967,57.6205,56.5544,56.9906,41000,45.134
2004-10-21,56.8936,56.9906,56.1667,56.6998,63300,44.9037
2004-10-20,56.6998,56.9906,56.2636,56.8936,45800,45.0572
2004-10-19,57.4752,58.1342,57.4752,57.7659,40200,45.748
2004-10-18,57.1844,57.3782,56.409,57.3298,44500,45.4026
2004-10-15,56.6998,57.4945,56.2152,57.3782,59900,45.441
2004-10-14,57.3782,57.5236,56.7967,56.7967,46000,44.9805
2004-10-13,58.0082,58.4153,57.8144,57.8822,43400,45.8401
2004-10-12,59.1228,59.1228,57.3782,57.8338,83800,45.8018
2004-10-11,59.3167,59.6559,59.1713,59.4815,45100,47.1067
2004-10-08,59.5105,60.1405,59.0259,59.3167,77500,46.9762
2004-10-07,59.8982,60.189,59.559,59.8013,71300,47.36
