Fecha		Ap	Pb   ENSO
12/06/2003       136.69              98.27323063      -0.1
13/06/2003       214.69              101.9039776      -0.1
14/06/2003       187.44              112.8873669      -0.1
15/06/2003       212.45               108.405901      -0.1
16/06/2003       147.43              99.83794585      -0.1
17/06/2003       205.97              101.6912979      -0.1
18/06/2003       269.45              108.1628385      -0.1
19/06/2003       196.92              113.7228945      -0.1
20/06/2003       164.25              106.5069748      -0.1
21/06/2003       184.67              98.77454715      -0.1
22/06/2003       188.22              94.36903828      -0.1
23/06/2003       165.48              96.81485528      -0.1
24/06/2003       188.16              93.98925303      -0.1
25/06/2003       213.68              95.79703081      -0.1
26/06/2003       136.47              96.66294118      -0.1
27/06/2003       138.64               96.2375817      -0.1
28/06/2003       128.74              94.38422969      -0.1
29/06/2003       141.22              94.76401494      -0.1
30/06/2003       134.48              97.05791783      -0.1
01/07/2003       162.22               97.7330163       0.2
02/07/2003        118.7              101.5973043       0.2
03/07/2003        98.73               101.384312       0.2
04/07/2003        105.3              97.97643601       0.2
05/07/2003       119.21              100.9735413       0.2
06/07/2003       125.29              102.6470518       0.2
07/07/2003       128.73              108.1087817       0.2
08/07/2003       126.83              104.7009057       0.2
09/07/2003       155.87              107.7740796       0.2
10/07/2003       121.38              107.0742479       0.2
11/07/2003          196              110.2995592       0.2
12/07/2003       150.57              109.0520331       0.2
13/07/2003       163.84                 109.5693       0.2
14/07/2003       143.24              111.0146046       0.2
15/07/2003       111.94              108.7477585       0.2
16/07/2003       105.09              108.5043388       0.2
17/07/2003       158.79              109.7670785       0.2
18/07/2003       143.07              110.5277652       0.2
19/07/2003        117.6              109.5084451       0.2
20/07/2003       113.94              109.5388726       0.2
21/07/2003       139.17              110.1626356       0.2
22/07/2003       179.12              109.0216057       0.2
23/07/2003       162.07              109.2041705       0.2
24/07/2003       143.04              109.1585293       0.2
25/07/2003       164.39              109.1281018       0.2
26/07/2003       178.48              107.3328814       0.2
27/07/2003       180.83              102.5557694       0.2
28/07/2003       146.48              104.7769744       0.2
29/07/2003       116.15              104.7465469       0.2
30/07/2003       174.91              106.4200574       0.2
31/07/2003       206.73              102.4797008       0.2
01/08/2003        194.4              99.28599601       0.4
02/08/2003       186.57              95.55537816       0.4
03/08/2003        243.3              92.99247403       0.4
04/08/2003       141.65              96.88990812       0.4
05/08/2003       114.51              102.3493489       0.4
06/08/2003       105.17              89.53482823       0.4
07/08/2003       102.49              90.15659787       0.4
08/08/2003       124.78              89.79263515       0.4
09/08/2003       106.33               89.3831771       0.4
10/08/2003        90.48              89.39834221       0.4
11/08/2003        83.09              94.34216911       0.4
12/08/2003        79.34              98.25476831       0.4
13/08/2003       114.14              102.3038535       0.4
14/08/2003       120.89              98.92203329       0.4
15/08/2003       111.95              102.4858349       0.4
16/08/2003        91.58                109.20398       0.4
17/08/2003       130.56              104.5331252       0.4
18/08/2003       107.07               104.912253       0.4
19/08/2003       103.53               105.443032       0.4
20/08/2003       139.99              110.7356565       0.4
21/08/2003       111.79              107.5054874       0.4
22/08/2003       126.15              103.2289254       0.4
23/08/2003       120.84              103.5322277       0.4
24/08/2003          119              98.28509854       0.4
25/08/2003        84.59              102.9256232       0.4
26/08/2003       157.11              114.5420999       0.4
27/08/2003       189.89               106.929213       0.4
28/08/2003       165.05              101.9398908       0.4
29/08/2003       153.47              95.91934088       0.4
30/08/2003       114.71              88.41260985       0.4
31/08/2003        91.97              80.58741145       0.4
01/09/2003        87.78              93.05203428       0.4
02/09/2003       108.37              105.6425844       0.4
03/09/2003          103              103.4483178       0.4
04/09/2003         93.9              102.9791988       0.4
